pred,true
[3.4188645],[2.2699]
[2.0791304],[1.4294]
[1.0831963],[1.1073333]
[0.7468632],[0.80700004]
[0.67971903],[0.5014334]
[0.6631311],[0.19119997]
[0.6370116],[0.01666667]
[0.58109903],[0.00026667]
[1.1853286],[0.2527333]
[1.6705458],[0.40336668]
[2.1397057],[0.672]
[2.8670757],[1.3941667]
[3.517134],[2.3328998]
[4.3194833],[3.3237333]
[5.175382],[4.5304]
[6.1007876],[5.6969995]
[6.8680716],[6.6404667]
[7.6907253],[7.683067]
[8.535461],[8.082633]
[8.930267],[7.4258666]
[7.767951],[7.8204665]
[8.949256],[11.174034]
[11.755699],[11.8703]
[12.18252],[12.523866]
[13.449375],[13.145066]
[14.068513],[13.679933]
[14.694158],[14.061067]
[15.133011],[14.494868]
[15.380581],[15.018001]
[15.538913],[14.4342]
[15.224945],[14.197667]
[14.267717],[14.3410015]
[13.6496105],[12.5264]
[12.308173],[6.0908666]
[8.336357],[12.2858]
[11.673727],[17.214201]
[14.378836],[16.9186]
[14.820072],[13.857599]
[13.434909],[16.446999]
[15.069834],[16.1382]
[14.358899],[9.163833]
[11.005135],[3.3528666]
[6.5084357],[10.557567]
[7.858541],[6.6116004]
[5.898749],[12.9383]
[11.202194],[9.145233]
[7.710014],[11.293]
[10.095971],[4.733367]
[5.930334],[3.5456998]
[3.8060179],[7.8869004]
[5.6440234],[6.4139333]
[5.1245313],[6.2818]
[4.956055],[4.9691334]
[4.107947],[3.5389333]
[3.06003],[2.4611332]
[2.172789],[0.9674001]
[1.0376935],[1.1302667]
[0.7808041],[0.82490003]
[0.6338304],[0.24339996]
[0.3336775],[0.07266665]
[0.4200689],[0.0104]
[0.46617967],[-0.00013333]
[0.998484],[0.13799998]
[1.5193009],[0.35286668]
[1.8765502],[0.52293336]
[2.184646],[0.81766665]
[2.3045506],[1.5468998]
[2.5463207],[2.5989335]
[3.441799],[3.0046666]
[4.215],[3.7672665]
[5.191705],[4.1968665]
[5.280556],[5.852234]
[6.700153],[6.3803]
[7.008219],[6.9099]
[7.800736],[8.692767]
[9.240966],[9.353233]
[9.566208],[9.787266]
[10.448814],[11.2373]
[11.758682],[11.770467]
[12.349474],[12.386134]
[13.327533],[12.823333]
[13.841467],[13.386967]
[14.395642],[13.741166]
[14.624123],[14.123568]
[14.788618],[14.249701]
[14.888605],[14.438499]
[14.917128],[14.579734]
[14.92004],[14.791267]
[14.896499],[14.554133]
[14.536853],[14.748034]
[14.280582],[15.333632]
[13.692139],[13.706933]
[12.9995575],[15.5558]
[14.116447],[14.819768]
[13.341284],[14.567366]
[13.703839],[12.569735]
[12.143116],[13.475033]
[12.574778],[12.6971]
[11.368492],[9.766168]
[9.225738],[6.878267]
[6.831083],[3.9802666]
[4.702291],[5.0121]
[3.699618],[10.2870655]
[7.7114773],[7.988767]
[6.343269],[5.1047997]
[4.8903384],[4.0080004]
[3.3795688],[2.0601335]
[1.9823117],[1.1382333]
[0.8704208],[0.65313333]
[0.51234365],[0.27073333]
[0.458693],[0.2761333]
[0.48062238],[0.0901]
[0.5181042],[0.0183]
[0.57089996],[0.0218]
[1.1182947],[0.2564]
[1.4867227],[0.6926667]
[1.7344685],[1.0335332]
[2.0968575],[1.2574667]
[2.2598407],[1.7398]
[2.435663],[1.8433999]
[2.4674659],[1.5213331]
[2.4299533],[3.4696]
[3.7950084],[4.8968673]
[5.142181],[6.008267]
[6.2656903],[7.6764665]
[8.331833],[8.9302]
[9.136491],[9.276134]
[9.411595],[4.2362003]
[6.1521974],[3.9404]
[5.2184653],[11.009399]
[9.122145],[10.851133]
[9.424313],[14.408533]
[13.522598],[15.007734]
[13.760594],[15.080465]
[15.007284],[14.961133]
[15.319373],[15.174666]
[15.562671],[15.363533]
[15.627384],[15.416199]
[15.532141],[15.445534]
[15.553097],[15.485934]
[15.598404],[15.405933]
[15.5449505],[15.368934]
[15.401599],[15.218465]
[15.227855],[15.052334]
[14.922031],[14.735134]
[14.580402],[14.434999]
[14.218148],[13.959267]
[13.6208725],[13.595333]
[13.106971],[13.0202]
[12.484282],[12.367801]
[11.691002],[11.663066]
[10.796679],[10.996266]
[10.013908],[10.168134]
[9.267175],[9.422067]
[8.436037],[8.498067]
[7.604301],[7.5754]
[6.783074],[6.6174664]
[5.950727],[5.5606003]
[4.9000344],[4.5587335]
[3.8606393],[3.5505998]
[2.954618],[2.5839334]
[2.0768898],[1.7458]
[1.2567561],[1.0790668]
[0.77330095],[0.62499994]
[0.53060865],[0.37313336]
[0.38095537],[0.16939998]
[0.32345784],[0.01333333]
