pred,true
[2.838042],4.6341667
[3.55814],4.326533
[3.4418225],5.2415333
[4.6438212],5.839033
[4.908302],7.9287
[7.0893116],7.9515667
[6.581244],7.3055997
[8.550601],8.235133
[7.551332],9.828767
[8.68037],11.664533
[9.258166],12.007768
[9.757481],13.621167
[10.259471],10.941667
[8.769225],11.4362335
[10.673849],13.944401
[10.9996805],14.393399
[12.521377],15.461734
[12.307401],13.483566
[11.602291],12.807566
[11.502696],12.4698
[11.105597],13.296866
[11.155137],12.3649
[12.291434],10.575466
[10.810175],13.2394
[10.837884],13.1127
[8.375225],11.840401
[9.304717],12.680799
[9.720845],13.353766
[9.611417],8.929066
[6.720913],6.7324667
[6.6044602],7.800067
[8.204946],8.748933
[9.220699],5.2042665
[8.142232],3.8464
[5.3552704],6.6156664
[5.6437626],5.021167
[6.442375],3.2567668
[5.522061],2.661833
[4.855222],1.7996665
[3.9377415],1.0299335
[2.092104],0.65263325
[1.1341374],0.6433
[0.8484595],0.33086666
[0.6201799],0.07079999
[0.31697232],0.0075
[0.20876998],0.0
[0.18123871],0.0
[0.1748206],0.0
[0.17514116],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.19839998
0,0.55806667
0,1.5243334
[1.1720153],2.6072333
[3.489854],3.8215668
[4.6324816],5.0772667
[5.736744],6.3324666
[6.892645],7.560833
[8.209857],8.7592
[9.47328],9.901799
[10.70846],11.0192
[11.740037],12.0198
[12.55129],12.9098
[13.14698],13.786868
[13.560077],14.621334
[13.978578],15.284066
[14.450177],15.862599
[14.952071],16.1534
[15.232432],16.870068
[15.671472],17.528934
[15.6341095],16.184666
[15.241984],17.798265
[15.975898],17.6958
[16.466965],17.850534
[16.239744],17.964132
[16.196709],17.846268
[16.18253],17.125732
[16.079878],17.364769
[15.893267],17.119265
[15.876821],16.703333
[15.316587],16.229168
[14.876065],15.7209
[14.224402],15.228001
[13.98654],14.59
[13.36251],13.989668
[12.844529],13.208967
[12.260718],12.3603
[11.508498],11.459367
[10.612576],10.440233
[9.619156],9.4489
[8.830318],8.409067
[8.01376],7.205966
[7.2846727],6.0305
[6.5668616],4.6844335
[5.8305035],3.603
[5.175975],1.9991332
[3.8932743],0.89533335
[1.8792303],0.45256665
[0.6445066],0.13373332
[0.24016404],0.08283333
[0.16844916],0.004166666
[0.15191877],0.0
[0.13956296],0.0
[0.12542915],0.0
[0.10290533],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
