pred,true
0,0.12606665
0,0.49940002
0,1.3727
[2.5506046],2.4166331
[3.9529715],3.6145334
[5.8711624],4.8652997
[6.6348476],6.1121335
[7.5256453],7.3407
[8.168747],8.5204
[8.926183],9.659034
[9.732909],10.714301
[11.002925],11.674634
[12.293784],12.582433
[13.5488825],13.349234
[14.408805],14.096001
[15.087356],14.768967
[15.551967],15.351299
[15.942971],15.854767
[16.559917],16.270535
[16.916786],16.614532
[17.216415],16.862432
[17.410793],17.099466
[17.495617],17.243568
[17.563068],17.3477
[17.607018],17.2607
[17.606113],17.363335
[17.444847],17.181934
[17.06004],17.147532
[15.959499],16.8062
[15.661223],16.396267
[15.361476],16.019867
[14.960052],15.625234
[14.627377],15.135933
[14.426597],14.479168
[14.231954],13.789466
[14.0714445],13.065901
[13.691357],12.266133
[13.157775],11.4546995
[12.540273],10.5064
[11.691796],9.399799
[10.572349],8.333734
[9.483783],7.1829667
[8.513728],5.9638667
[7.4375734],4.7395663
[6.1481237],3.5078332
[4.3221607],2.3577664
[3.543038],1.3471665
[2.9316554],0.6161
[2.288996],0.20649998
[1.4475961],0.06449999
[0.8573592],0.00033333333
[0.5592147],0.0
[0.42731082],0.0
