timestamp,Active_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted
2019-02-04 17:20:00,0.040000002831221,37.367462158203,16.770246505737,510.40557861328,168.22778320312,21.959697723389,0.0,472.60675048828,156.67259216309
2019-02-04 17:25:00,0.032366666942835,37.462154388428,16.677684783936,404.40972900391,169.69773864746,21.529134750366,0.0,340.74194335938,157.11773681641
2019-02-04 17:30:00,0.0052666664123535,36.853412628174,16.986253738403,151.82344055176,132.0298614502,21.627603530884,0.0,228.79064941406,132.3694152832
2019-02-04 17:35:00,0.0053666653111577,36.303966522217,17.225254058838,160.30462646484,110.17798614502,22.483316421509,0.0,171.59233093262,123.50439453125
2019-02-04 17:40:00,0.019799992442131,36.163368225098,17.539043426514,285.91024780273,117.53961181641,23.431669235229,0.0,208.59521484375,117.25917816162
2019-02-04 17:45:00,0.011899995617568,36.503211975098,17.523509979248,227.09184265137,120.69147491455,23.763780593872,0.0,258.02682495117,123.71556091309
2019-02-04 17:50:00,0.024966659024358,36.693008422852,17.572792053223,327.20681762695,109.11084747314,23.737211227417,0.0,289.82067871094,114.09755706787
2019-02-04 17:55:00,0.02000000141561,37.028381347656,17.242065429688,291.4208984375,82.63648223877,23.093616485596,0.0,278.65893554688,100.25148773193
2019-02-04 18:00:00,0.019566668197513,36.820140838623,17.705837249756,284.5319519043,90.283584594727,22.600372314453,0.0,270.46551513672,102.31690216064
2019-02-04 18:05:00,0.0056666661985219,36.661254882812,17.599365234375,179.26092529297,86.878562927246,22.399261474609,0.0,184.30439758301,90.172622680664
2019-02-04 18:10:00,0.0084000006318092,36.272384643555,17.844133377075,208.73394775391,76.255805969238,22.738569259644,0.0,194.93305969238,80.017837524414
2019-02-04 18:15:00,0.0086333332583308,36.506160736084,17.819232940674,207.57252502441,74.075843811035,22.65502166748,0.0,186.62818908691,79.012092590332
2019-02-04 18:20:00,0.0,36.291877746582,18.167028427124,200.67021179199,78.285285949707,22.632741928101,0.0,178.16609191895,79.671569824219
2019-02-04 18:25:00,0.0,36.404582977295,17.523082733154,186.07211303711,76.624122619629,22.660976409912,0.0,161.30641174316,80.072738647461
2019-02-04 18:30:00,0.0,36.214553833008,17.725109100342,170.02322387695,79.527297973633,22.780244827271,0.0,148.25939941406,81.835136413574
2019-02-04 18:35:00,0.0,36.072387695312,17.975994110107,140.98602294922,64.404083251953,22.980936050415,0.0,125.8528213501,72.930061340332
2019-02-04 18:40:00,0.0,35.98849105835,17.959173202515,93.953704833984,52.120491027832,23.239936828613,0.0,86.539405822754,57.950813293457
